,userid,itemid
10317,5673,20771
10318,5673,5467
10319,5673,4955
10320,5673,24970
10321,5673,27478
10322,5673,23517
10323,5673,11738
10324,5673,23274
10325,5673,735
10326,5673,29959
10327,5673,2692
10328,5673,31265
10329,5673,27205
10330,5673,13960
10331,5674,19952
10332,5674,14425
10333,5674,8885
10334,5674,20554
10335,5675,27183
10336,5675,413
10337,5675,24489
10338,5676,5319
10339,5676,3565
10340,5677,2832
10341,5677,37491
10342,5677,3782
10343,5677,20666
10344,5678,19865
10345,5678,10785
10346,5678,8143
10347,5678,19801
10348,5678,28885
10349,5678,37741
10350,5678,3757
10351,5679,34855
10352,5679,31918
10353,5679,33674
10354,5679,35357
10355,5679,1973
10356,5679,25099
10357,5679,18300
10358,5679,7821
10359,5679,1330
10360,5679,23206
10361,5679,7194
10362,9395,23972
10363,9395,23457
10364,9395,6913
10365,9395,18552
10366,9395,9044
10367,9395,25392
10368,11640,4590
10369,11640,668
10370,11640,9546
10371,11640,10316
10372,11640,1147
10373,11640,4149
10374,11640,29104
10375,11640,33386
10376,11640,25354
10377,11640,7277
10378,11640,27073
10379,11640,1938
10380,11640,37458
10381,11640,7114
10382,11640,7967
10383,11640,16739
10384,14429,20516
10385,14429,9385
10386,14429,36314
10387,14429,25639
10388,14429,1750
10389,14429,23642
10390,14429,20385
10391,14429,38040
10392,14429,38158
10393,14429,8836
10394,14429,1356
10395,14429,3982
10396,14429,28137
10397,11216,14459
10398,11216,35000
10399,11216,19999
10400,11216,20443
10401,14875,21907
10402,14875,33395
10403,17056,17526
10404,347,25001
10405,347,37999
10406,347,26541
10407,347,10059
10408,347,8403
10409,347,23403
10410,9394,18235
10411,9394,32191
10412,9394,24491
10413,9394,10575
10414,9394,34322
10415,9394,6126
10416,9394,11081
10417,9394,12997
10418,10234,5669
10419,10234,11883
10420,10234,17282
10421,10234,34516
10422,10234,28022
10423,10234,13723
10424,10234,27323
10425,6540,2404
10426,6540,20190
10427,6540,33590
10428,6540,8434
10429,6540,5291
10430,6540,18844
10431,6540,11832
10432,6540,31306
10433,6540,33122
10434,6540,6426
10435,6540,7884
10436,6540,28834
10437,6540,31243
10438,6540,12515
10439,6540,7796
10440,11668,13963
10441,11668,19157
10442,11668,16700
10443,11668,30613
10444,11668,27017
10445,8902,36585
10446,8902,17060
10447,8902,25890
10448,8902,29129
10449,8902,19712
10450,8902,3418
10451,17057,35622
10452,17057,21292
10453,17057,34604
10454,17057,5944
10455,15326,22991
10456,15326,32679
10457,15326,16715
10458,15327,37459
10459,15327,21254
10460,15327,643
10461,15327,25223
10462,15327,24980
10463,15327,19333
10464,15327,22277
10465,15327,23224
10466,15327,10138
10467,15327,19491
10468,15327,4421
10469,15327,31908
10470,15327,25360
10471,15327,1013
10472,15324,29194
10473,15324,27371
10474,15324,20656
10475,12445,6236
10476,12445,3828
10477,12445,35594
10478,12445,5912
10479,12445,37316
10480,8196,6169
10481,8196,12040
10482,8196,31244
10483,8196,37376
10484,8196,17926
10485,8196,27853
10486,8196,16442
10487,8196,5935
10488,8196,14816
10489,8196,32137
10490,8196,30721
10491,8196,23763
10492,8196,29099
10493,6432,3331
10494,6432,7690
10495,12440,5502
10496,12440,987
10497,15321,23562
10498,15321,11808
10499,15321,13947
10500,15321,25044
10501,15321,29494
10502,15321,18938
10503,15321,37155
10504,15321,21495
10505,15321,19529
10506,8198,9058
10507,8198,1554
10508,8198,15894
10509,8198,8053
10510,8198,6993
10511,8198,20723
10512,8198,7915
10513,8198,6594
10514,8199,18231
10515,8199,7183
10516,8199,10173
10517,8199,2178
10518,8199,26435
10519,8199,9306
10520,8199,22397
10521,8199,4189
10522,13297,25535
10523,13297,21471
10524,13297,19825
10525,13297,1532
10526,13297,35431
10527,13297,25614
10528,13297,35700
10529,11642,23923
10530,11642,5976
10531,11642,10040
10532,11642,13772
10533,11642,6210
10534,11642,22160
10535,11642,26775
10536,11642,12930
10537,11642,8419
10538,11642,25149
10539,11642,17548
10540,11642,17628
10541,11642,37608
10542,11642,1443
10543,15328,23000
10544,15328,7117
10545,15328,30637
10546,15328,844
10547,15328,26335
10548,6438,31647
10549,6438,32737
10550,6438,18870
10551,6438,3493
10552,6438,18959
10553,6438,9258
10554,6438,24107
10555,6438,35769
10556,6438,24723
10557,6438,32811
10558,6438,8684
10559,6438,15559
10560,6438,20549
10561,6438,15188
10562,6438,33423
10563,8107,3824
10564,8107,26845
10565,8107,19225
10566,8107,4690
10567,8107,5468
10568,8107,13308
10569,8107,27240
10570,8107,22570
10571,8107,23853
10572,8107,34118
10573,8107,12450
10574,8107,6638
10575,8107,3651
10576,17054,26150
10577,341,13954
10578,341,32124
10579,341,23564
10580,341,23784
10581,341,18510
10582,341,31566
10583,341,30591
10584,9392,11099
10585,9392,31221
10586,9392,1121
10587,9392,20850
10588,9392,31079
10589,9392,28888
10590,9392,28385
10591,9392,16566
10592,4759,1942
10593,4759,8823
10594,4759,14607
10595,4759,4512
10596,16607,10320
10597,16607,2730
10598,16607,35535
10599,16607,24322
10600,16607,7875
10601,16607,36709
10602,16607,33085
10603,16607,1029
10604,10566,6014
10605,10566,6168
10606,10566,2552
10607,10566,7753
10608,10566,19783
10609,10566,8148
10610,10566,15038
10611,10566,32503
10612,10566,6770
10613,10566,27550
10614,10566,12935
10615,10566,15701
10616,10566,38059
10617,17055,15427
10618,342,9610
10619,342,10114
10620,342,31540
10621,342,20812
10622,342,36410
10623,342,12222
10624,4559,4593
10625,4559,16552
10626,4559,2335
10627,4559,10970
10628,4559,28516
10629,4559,30066
10630,4559,4576
10631,4559,33446
10632,4559,31343
10633,6758,30071
10634,6758,31131
10635,6758,29119
10636,6758,16338
10637,6758,27489
10638,6758,23039
10639,6759,30820
10640,6759,22615
10641,6759,1568
10642,6759,34249
10643,6759,10582
10644,6759,35839
10645,6759,37993
10646,6759,6089
10647,6759,24559
10648,6759,23334
10649,6759,37458
10650,6759,26873
10651,6759,26850
10652,6759,5706
10653,6759,1940
10654,6759,25354
10655,6759,12792
10656,6759,4131
10657,6759,12237
10658,6759,20830
10659,6759,31826
10660,6759,16485
10661,6759,9516
10662,6759,34751
10663,6759,35542
10664,6759,20526
10665,6759,9664
10666,6759,33014
10667,6759,2328
10668,6759,24333
10669,6752,27633
10670,6752,25451
10671,6752,20758
10672,6752,25882
10673,6752,24491
10674,6752,24570
10675,6752,34476
10676,6752,26979
10677,6752,712
10678,6753,5398
10679,6753,18201
10680,6753,5355
10681,6750,8534
10682,6750,10093
10683,6750,35016
10684,6750,14463
10685,6750,3655
10686,6750,23547
10687,6750,7763
10688,6750,623
10689,6750,12619
10690,6750,34421
10691,6751,7160
10692,6751,20009
10693,4180,8549
10694,4180,18702
10695,4180,34344
10696,6757,9257
10697,6757,37506
10698,6757,13123
10699,6757,10520
10700,6757,16292
10701,6757,16173
10702,6757,37492
10703,6757,17170
10704,6757,29501
10705,6757,6400
10706,6757,33810
10707,6757,30211
10708,6757,17897
10709,6757,5037
10710,6754,26818
10711,6754,29059
10712,6754,5457
10713,6754,5169
10714,6754,33623
10715,6754,12945
10716,6754,8139
10717,6754,23420
10718,6754,16275
10719,6754,14841
10720,6754,5429
10721,6754,5855
10722,6754,23452
10723,6754,19694
10724,6754,6742
10725,6754,18932
10726,6754,18767
10727,6754,23539
10728,6754,23150
10729,6754,25356
10730,6754,8862
10731,6755,8774
10732,6755,28347
10733,6755,11952
10734,6755,1759
10735,6755,7755
10736,6755,11930
10737,6755,29429
10738,6755,8743
10739,6755,12965
10740,6755,21166
10741,6755,311
10742,6755,17934
10743,6755,11303
10744,9942,27564
10745,9942,21475
10746,9942,28701
10747,9942,7652
10748,9942,2019
10749,9943,20440
10750,9943,14107
10751,9943,15779
10752,9943,3495
10753,9943,25327
10754,9943,16220
10755,9943,12906
10756,9943,37886
10757,9943,7737
10758,9943,18757
10759,9943,18298
10760,9943,5002
10761,9943,29602
10762,9943,5092
10763,9943,5781
10764,9943,33127
10765,9943,37329
10766,9943,13035
10767,9943,20661
10768,9943,6801
10769,9943,2848
10770,9940,22592
10771,9940,12279
10772,9940,20271
10773,9941,34045
10774,9941,19955
10775,9941,9792
10776,9941,13828
10777,9941,13963
10778,9941,10223
10779,9941,4908
10780,9941,16069
10781,9941,29059
10782,9941,20569
10783,9941,19842
10784,9941,36735
10785,9941,36585
10786,9941,37508
10787,9941,24466
10788,9941,11573
10789,9946,8034
10790,9946,33505
10791,9946,17651
10792,9946,5922
10793,9946,32735
10794,9947,7258
10795,9947,5598
10796,9947,31869
10797,9947,31915
10798,9947,15880
10799,9947,5002
10800,9947,19227
10801,9947,37522
10802,9947,19846
10803,9947,8934
10804,9947,24956
10805,9947,28545
10806,9947,9708
10807,9947,5222
10808,9947,20103
10809,9947,30477
10810,9947,14834
10811,9947,25827
10812,9944,33988
10813,9944,21462
10814,9944,13007
10815,9944,26346
10816,9945,38153
10817,9945,24634
10818,9945,3474
10819,9948,19538
10820,9948,16045
10821,9948,37142
10822,9948,37580
10823,9949,28671
10824,9949,27098
10825,9949,4141
10826,9949,34957
10827,9949,33721
10828,9949,28445
10829,9949,9676
10830,9949,4018
10831,9949,1042
10832,9949,30376
10833,9949,1618
10834,9949,35011
10835,9949,30015
10836,9949,26217
10837,9949,25496
10838,9949,19664
10839,9949,29274
10840,9949,34361
10841,9949,3955
10842,9949,18371
10843,9949,22895
10844,9949,14516
10845,9949,3444
10846,9949,13253
10847,16741,9914
10848,16741,211
10849,16741,35771
10850,16741,28460
10851,16741,26334
10852,16741,35639
10853,16741,5076
10854,16740,32136
10855,16740,8064
10856,16740,10971
10857,16740,12490
10858,16743,23025
10859,16743,6284
10860,16743,25753
10861,16743,36859
10862,16743,33047
10863,16214,17620
10864,16214,28820
10865,16214,19749
10866,16214,7392
10867,16214,14913
10868,16214,1054
10869,16214,21440
10870,16214,12062
10871,16214,24426
10872,16214,38266
10873,16214,6210
10874,16214,7902
10875,16214,32041
10876,16214,4282
10877,16214,8261
10878,16214,20048
10879,16214,31987
10880,16214,6110
10881,16214,27970
10882,16214,16080
10883,16214,15138
10884,16214,35605
10885,16214,31122
10886,16214,13706
10887,16214,12424
10888,16214,2625
10889,16214,34011
10890,16214,35994
10891,16214,17836
10892,16214,13301
10893,16214,8378
10894,16214,8216
10895,16214,22050
10896,16214,37344
10897,16214,29123
10898,16214,36906
10899,16214,35193
10900,16214,37986
10901,16214,8072
10902,16214,30375
10903,16214,12211
10904,16214,1140
10905,16214,28845
10906,16214,34583
10907,16214,19766
10908,16214,25662
10909,16214,26870
10910,16214,19264
10911,16214,2545
10912,16214,637
10913,16214,3841
10914,16214,36741
10915,16214,25364
10916,16214,37502
10917,16214,25892
10918,16214,28492
10919,16214,36639
10920,16214,14715
10921,16214,21493
10922,16214,3668
10923,16214,36243
10924,16214,10514
10925,16745,12275
10926,16745,15839
10927,16745,36077
10928,16212,5387
10929,16212,27668
10930,16212,38263
10931,16212,10352
10932,16212,26718
10933,16212,17510
10934,16212,18103
10935,16212,4088
10936,16212,21587
10937,16212,11182
10938,16212,16011
10939,16212,1916
10940,16212,11840
10941,16212,18821
10942,16212,8364
10943,16212,2037
10944,16212,29557
10945,16212,4498
10946,16211,35079
10947,16211,2949
10948,16211,16730
10949,16211,19726
10950,16211,32409
10951,16746,27384
10952,16746,30888
10953,16746,28901
10954,16746,19967
10955,16746,8734
10956,16746,1084
10957,16746,10472
10958,16749,17240
10959,16749,18157
10960,16748,28586
10961,16748,8332
10962,16748,2144
10963,16219,35677
10964,16219,18009
10965,16219,21502
10966,16218,36757
10967,16218,16014
10968,16218,5223
10969,12051,31037
10970,12051,10631
10971,12051,1880
10972,12051,13669
10973,12051,32177
10974,12051,4347
10975,12051,13886
10976,12051,1550
10977,12051,10139
10978,12051,35414
10979,12051,15986
10980,12051,21246
10981,12051,35784
10982,12051,11795
10983,12051,12294
10984,12051,9516
10985,12051,19811
10986,12051,8365
10987,12051,30374
10988,12051,1275
10989,12051,2276
10990,12051,26010
10991,14874,6081
10992,14874,36364
10993,14874,26346
10994,14874,34909
10995,12053,26543
10996,12053,9168
10997,12053,32207
10998,12053,5225
10999,12053,15966
11000,12053,7086
11001,12053,26739
11002,12053,27986
11003,12053,15014
11004,12053,19868
11005,12053,28542
11006,12053,21914
11007,12053,28996
11008,12053,21007
11009,12053,33325
11010,12053,33769
11011,12053,27263
11012,12053,12316
11013,12053,25381
11014,12053,35088
11015,12053,21840
11016,12053,3967
11017,12053,7049
11018,12053,4349
11019,12053,23493
11020,12053,12825
11021,12052,28788
11022,12052,3305
11023,12052,37977
11024,12052,5525
11025,12052,20431
11026,12052,15213
11027,12052,28974
11028,12052,7307
11029,12052,37491
11030,12052,6881
11031,12052,36312
11032,12052,17508
11033,12052,32733
11034,12052,25408
11035,12052,4838
11036,12055,22465
11037,12055,26208
11038,12055,5355
11039,12055,6993
11040,12055,3960
11041,239,10093
11042,12057,3077
11043,12057,17155
11044,12057,591
11045,12057,23799
11046,12057,4589
11047,12057,34323
11048,12056,8143
11049,12056,5161
11050,12056,12233
11051,12056,36456
11052,12056,27722
11053,12056,2604
11054,12056,35283
11055,12056,16524
11056,12056,12009
11057,12056,31047
11058,12056,22612
11059,12056,13275
11060,12056,21264
11061,12056,33475
11062,12056,13061
11063,12056,35340
11064,12056,35388
11065,12056,33716
11066,12056,27718
11067,12056,32084
11068,234,32973
11069,234,15801
11070,234,26783
11071,234,8484
11072,235,2435
11073,235,27458
11074,235,33905
11075,235,14467
11076,235,35428
11077,235,21984
11078,235,6210
11079,236,14997
11080,236,4882
11081,236,30825
11082,236,36467
11083,237,24381
11084,237,18005
11085,237,6997
11086,230,19040
11087,230,6683
11088,230,6118
11089,231,4742
11090,231,5900
11091,231,29630
11092,231,14100
11093,231,27759
11094,232,7241
11095,232,27839
11096,233,18461
11097,233,15099
11098,233,25969
11099,233,4638
11100,233,30552
11101,4680,7222
11102,4680,36189
11103,4680,23992
11104,4680,844
11105,4680,17228
11106,4680,12546
11107,4680,12194
11108,4680,34750
11109,4680,33911
11110,4680,45
11111,470,17723
11112,470,38009
11113,470,14215
11114,470,27968
11115,470,37918
11116,7673,9238
11117,7673,26392
11118,7673,36169
11119,7673,3212
11120,7673,6212
11121,5055,21306
11122,5055,14069
11123,5055,15906
11124,5055,2300
11125,5055,26869
11126,5055,23503
11127,5055,8862
11128,1526,5919
11129,1526,14712
11130,1526,28830
11131,1526,19999
11132,1526,9638
11133,1526,27491
11134,1526,214
11135,9373,15873
11136,9373,31114
11137,9373,8966
11138,9373,32225
11139,9373,24092
11140,9373,9187
11141,9373,21584
11142,8740,5784
11143,8740,25135
11144,8740,8312
11145,4681,21804
11146,4681,14087
11147,10062,23337
11148,10062,13934
11149,10697,9125
11150,10697,13463
11151,10697,34446
11152,10697,24109
11153,10697,7379
11154,10697,20337
11155,10697,9471
11156,13733,9638
11157,13733,8369
11158,13733,26435
11159,10304,25047
11160,10304,24609
11161,10304,1030
11162,2538,17784
11163,2538,8436
11164,2538,25280
11165,2539,31107
11166,2539,21850
11167,2539,3147
11168,2539,20962
11169,2532,33812
11170,2532,32704
11171,2532,23581
11172,2532,245
11173,2532,7671
11174,2532,32699
11175,2532,26651
11176,2533,6627
11177,2533,5395
11178,2533,32811
11179,2533,6997
11180,2533,3455
11181,2533,5299
11182,2533,37508
11183,2533,23799
11184,2533,11467
11185,2533,3239
11186,2533,25906
11187,2533,25495
11188,2533,22007
11189,2533,13204
11190,2530,7391
11191,2530,23281
11192,2531,15396
11193,2531,2141
11194,2531,17060
11195,2531,31899
11196,2536,18678
11197,2536,4730
11198,2536,17528
11199,2536,26697
11200,2536,12902
11201,2536,12644
11202,2536,14537
11203,2536,33409
11204,2536,29412
11205,2537,17409
11206,2537,6833
11207,2537,30007
11208,2537,22670
11209,2537,30539
11210,2537,23680
11211,2537,32098
11212,2537,21849
11213,2537,3832
11214,2537,14155
11215,2537,33730
11216,2534,30262
11217,2534,12464
11218,2534,10011
11219,2534,14874
11220,2534,23824
11221,2534,299
11222,2534,35945
11223,2535,34545
11224,2535,5691
11225,2535,10887
11226,1691,4774
11227,1691,16293
11228,1691,2642
11229,4238,33163
11230,4238,28457
11231,4238,27392
11232,4238,5356
11233,13667,11225
11234,13667,9921
11235,13667,8823
11236,13667,27067
11237,13667,30663
11238,13667,35899
11239,12851,22305
11240,17166,7696
11241,17166,19597
11242,17166,28721
11243,17166,7620
11244,17166,28137
11245,17166,34588
11246,17166,293
11247,17166,12644
11248,17166,21735
11249,17166,5683
11250,17166,979
11251,17166,33019
11252,17166,35963
11253,17166,21198
11254,17166,37977
11255,17166,5732
11256,17166,14567
11257,17166,21186
11258,17166,10995
11259,17166,25463
11260,17166,15989
11261,17166,36689
11262,17166,17528
11263,17166,19435
11264,17166,931
11265,17166,15452
11266,17166,11784
11267,17166,1430
11268,17166,24984
11269,17166,22039
11270,17166,37140
11271,17166,2167
11272,17166,24417
11273,17166,20060
11274,17166,11284
11275,17166,5749
11276,17166,23537
11277,17166,21672
11278,17166,38142
11279,17166,24835
11280,17166,27236
11281,17166,6608
11282,17166,21264
11283,17166,6331
11284,17166,945
11285,17166,23856
11286,17166,5135
11287,17167,888
11288,17167,14265
11289,17167,9154
11290,17167,37919
11291,17167,11228
11292,17167,1875
11293,17167,31258
11294,17167,22291
11295,5078,29125
11296,5078,29927
11297,5078,37133
11298,5078,17343
11299,5079,36581
11300,5079,38041
11301,5079,5784
11302,5079,2686
11303,5079,4634
11304,5079,24116
11305,5079,8487
11306,5079,32573
11307,5079,4946
11308,5079,21558
11309,5079,26936
11310,5079,23699
11311,5079,13457
11312,5079,14939
11313,5079,17161
11314,5079,23771
11315,5079,33955
11316,5079,8224
11317,5079,37777
11318,5079,8113
11319,5079,33918
11320,5079,19800
11321,17162,35615
11322,17162,27013
11323,17162,28900
11324,17162,1459
11325,17162,26622
11326,17162,35642
11327,17162,34011
11328,17162,34866
11329,17162,29706
11330,17162,26218
11331,17162,8637
11332,17162,6848
11333,17162,17020
11334,17162,16679
11335,17162,19005
11336,17163,31540
11337,17163,33032
11338,17163,2594
11339,17163,5572
11340,17160,30120
11341,17160,14738
11342,17160,35212
11343,17160,11739
11344,17160,36747
11345,17160,6225
11346,17160,10290
11347,17161,19748
11348,17161,12789
11349,17161,1780
11350,17161,34900
11351,17161,36516
11352,17161,23488
11353,5072,34876
11354,5072,25887
11355,5073,4730
11356,5073,16919
11357,5070,32845
11358,5070,21669
11359,5070,2613
11360,5071,32725
11361,5071,24543
11362,5076,25915
11363,5076,19501
11364,5076,17766
11365,5077,29463
11366,5077,29453
11367,5077,13596
11368,5077,21747
11369,5077,3268
11370,5077,19651
11371,5077,26626
11372,17168,31669
11373,17168,20441
11374,17168,10214
11375,17168,11576
11376,17168,17528
11377,5075,20319
11378,5075,25196
11379,5075,38341
11380,5075,28388
11381,5075,18212
11382,14877,22431
11383,14877,32085
11384,14877,37725
11385,14877,31540
11386,9560,29676
11387,9560,17263
11388,9560,4250
11389,9560,1814
11390,9560,8265
11391,9560,30641
11392,9560,15515
11393,9560,33591
11394,9561,18991
11395,9561,11304
11396,9561,19712
11397,9561,11769
11398,9561,3653
11399,9561,19803
11400,9561,21898
11401,9561,14711
11402,9561,20432
11403,9561,25632
11404,9562,28813
11405,9562,19266
11406,9563,16430
11407,9563,7352
11408,9563,20187
11409,9563,3637
11410,9563,37608
11411,9563,35474
11412,9563,9551
11413,9563,31617
11414,9563,5264
11415,9564,11509
11416,9565,20271
11417,9565,10517
11418,9565,25226
11419,9565,12668
11420,9565,10494
11421,9565,15540
11422,9565,27556
11423,9565,31753
11424,9565,31111
11425,9566,12659
11426,9566,31022
11427,9566,6296
11428,9566,32293
11429,9566,31899
11430,9566,15612
11431,9566,9253
11432,9566,7457
11433,9566,3074
11434,9566,25433
